from,to,w
76,1381,1.1736510748411035
76,1555,1
76,1576,1
76,1726,1.5976796767854107
76,1744,1
76,1846,1
76,1911,1.6071464979487116
76,2222,1
76,2332,1
76,2352,1.3982915730913548
76,2567,1
76,2602,1.4610686795620949
76,2817,1
76,2931,1
76,3101,1
76,3122,1
76,3212,1
76,3412,1
76,3597,1
76,3787,1
76,4013,1
76,4071,1
76,4635,1
76,4762,1
76,5019,1.16981010849297
76,5214,1
76,5326,1
76,5591,1
76,5690,1.2043173051011635
76,5762,1
76,6153,1.3876954473090013
76,6185,1.4353396876743272
76,6244,1
76,6309,1
76,6564,1
76,6690,1
76,6815,1
76,6885,1
76,6898,1
76,6937,1
76,6984,1.3750959699571195
76,7576,1
76,7905,1
76,7956,1
76,7992,1
76,8004,1.1945879096201557
76,8199,1
76,8403,1
76,8792,1
76,8821,1
76,8841,1
76,9119,1
76,9507,1
76,9514,1
76,9540,1
76,9683,1
76,9692,1.1515770895491932
76,9964,1
76,10035,1
76,10164,1
76,10189,1
76,10380,1
76,11129,1
76,11163,1
76,11247,1
76,11396,1
76,11513,1
76,11661,1
76,11663,1
76,11939,1
76,11990,1
76,12433,1
76,12560,1
76,12874,1
76,12921,1
76,13727,1
76,13904,1
76,13931,1
76,14010,1
76,14132,1
76,14212,1
76,14383,1
76,14475,1
76,14705,1
76,15080,1
76,15084,1
76,15267,1
76,15274,1
76,15368,1
76,15453,1
76,15493,1
76,15697,1
76,15707,1
76,16056,1
76,16569,1
76,16604,1
76,16676,1
76,17480,1
76,17828,1
76,17873,1
76,18016,1
76,18052,1
76,18207,1
76,18865,1
76,19145,1
76,19212,1
76,19554,1
76,19597,1
76,19610,1
77,7,1.1451327979542187
77,23,1.1446128884709599
77,59,2.038815134763149
77,65,10.780096450089227
77,226,1.229118923025177
77,744,1
77,996,1
77,2241,1
77,3283,1
77,4517,1
77,5769,1
77,5896,1
77,6673,1
77,8333,1
77,9537,1
77,11017,1
77,12479,1
77,13156,1
77,13541,1
77,13794,1
77,17368,1
77,17730,1
77,18924,1
78,5,1
79,2,1
80,22,6.741228053915224
80,11,4.445646911449406
80,55,4.615011271069337
80,105,1
